index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
k,0,0,0,1,1,1,2,2,2
x,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
   454.40,    7.7379,    9.1906,    9.4469,   -0.1826,    0.3448,   -0.7565,    0.3400,    0.4700,   -0.1900
   454.50,    7.6631,    8.8165,    9.4400,    0.2819,    0.7513,   -0.7003,    0.3650,    1.0100,   -0.1200
   454.60,    7.5540,    8.7220,    9.4001,    0.3291,    1.0282,   -0.8976,   -0.0200,    0.6700,   -0.0200
   454.70,    8.0342,    8.5997,    9.4969,    0.3346,    1.0666,   -0.7575,    0.1050,    0.3250,   -0.0200
   454.80,    8.3115,    8.5678,    9.5176,    0.6002,    1.1232,   -0.9259,    0.0400,    0.4500,   -0.0400
   454.90,    8.0720,    8.5643,    9.5503,    0.3749,    1.2973,   -0.9896,    0.1350,    0.8200,   -0.1200
   455.00,    8.2827,    8.5489,    9.6328,    1.0669,    0.8716,   -0.7621,    0.1700,    0.3800,   -0.1700
   455.10,    8.1681,    8.5156,    9.6964,    1.2451,    0.9102,   -0.9894,   -0.2800,    0.2050,   -0.3800
   455.20,    8.2277,    8.8010,    9.8454,    0.4118,    1.0806,   -1.0424,   -0.2800,    0.0300,   -0.2200
   455.30,    8.2946,    9.1641,    9.7466,    0.3025,    1.0825,   -0.8764,   -0.4350,   -0.1000,   -0.1000
   455.40,    7.9458,    9.1931,    9.7387,    0.2133,    1.0789,   -0.8702,   -0.1300,   -0.0300,   -0.0800
   455.50,    8.2323,    9.2124,    9.5393,   -0.1184,    1.0955,   -0.6383,   -0.1900,   -0.0650,   -0.0100
   455.60,    8.7966,    9.2958,    9.4866,    0.2466,    1.1129,   -0.6732,   -0.2800,   -0.1600,    0.0700
   455.70,    8.4193,    9.3566,    9.4903,    1.4042,    1.0527,   -0.5873,   -0.3250,   -0.0850,    0.1200
   455.80,    7.7897,    9.3753,    9.4565,    1.4266,    0.9873,   -0.7767,   -0.1800,   -0.1000,    0.1800
   455.90,    7.6176,    9.3943,    9.5649,    1.5801,    1.0359,   -0.9628,    0.0800,    0.0100,    0.0050
   456.00,    7.4969,    9.4157,    9.5149,    1.8965,    1.0065,   -0.9618,    0.1600,   -0.0700,   -0.1500
   456.10,    7.9143,    9.3416,    9.5373,    1.8623,    1.0010,   -0.7382,    0.1100,   -0.0100,   -0.0100
   456.20,    7.8628,    9.3524,    9.6262,    1.5852,    0.9417,   -0.9980,    0.0500,   -0.0600,   -0.3100
   456.30,    8.0314,    9.4040,    9.6117,    1.4599,    0.8697,   -0.8217,    0.0550,    0.0200,   -0.2500
   456.40,    8.0884,    9.4610,    9.4851,    1.6628,    0.8696,   -0.9513,    0.0200,   -0.0400,   -0.1400
   456.50,    8.0158,    9.5072,    9.5883,    1.7893,    0.9287,   -1.0953,   -0.0950,    0.0400,   -0.3100
   456.60,    7.9539,    9.6486,    9.6442,    1.5394,    0.8499,   -1.2024,   -0.1600,   -0.0600,   -0.4300
   456.70,    7.9417,    9.6726,    9.7284,    1.1746,    0.7994,   -1.1921,    0.0900,    0.0850,   -0.4800
   456.80,    8.1457,    9.6459,    9.7294,    0.6155,    0.8139,   -1.1421,   -0.1800,    0.1200,   -0.3500
   456.90,    8.1574,    9.7503,    9.7869,    0.5492,    0.8339,   -1.1172,   -0.1850,    0.1600,   -0.3800
   457.00,    8.0226,    9.7878,    9.5095,    0.4579,    0.7031,   -1.0338,   -0.0300,    0.0300,   -0.2300
   457.10,    8.1644,    9.5266,    9.5654,   -0.4651,    1.0023,   -1.1409,   -0.1100,    0.0700,   -0.3100
   457.20,    7.9014,    9.5639,    9.5686,   -0.4119,    1.0176,   -1.2830,    0.1500,   -0.1000,   -0.5000
   457.30,    8.0116,    9.3466,    9.6218,    0.2570,    0.9018,   -1.0200,    0.3300,   -0.1550,   -0.3700
   457.40,    7.9278,    9.3401,    9.5828,    0.8238,    0.9260,   -1.1672,    0.3400,   -0.1300,   -0.2900
   457.50,    7.7531,    9.3437,    9.7082,    0.9413,    0.9549,   -1.2017,    0.2550,   -0.1050,   -0.3700
   457.60,    7.1009,    9.2768,    9.4991,    0.8861,    0.8612,   -0.9495,   -0.1600,   -0.0900,   -0.2400
   457.70,    6.9432,    9.4793,    9.6619,    0.6032,    0.8362,   -1.1148,    0.2750,   -0.1550,   -0.2700
   457.80,    7.4525,    9.6176,    9.4912,    0.8652,    0.6964,   -0.9434,    0.1700,   -0.0900,   -0.1800
   457.90,    7.0549,    9.8811,    9.4887,    0.9410,    0.8713,   -1.1254,    0.3050,   -0.1550,   -0.2450
   458.00,    6.8583,    9.8466,    9.4319,    0.6569,    0.7459,   -1.2143,    0.4000,   -0.2700,   -0.3300
   458.10,    6.4206,    9.8655,    9.5341,    0.6245,    0.7376,   -1.4083,    0.3150,    0.0750,   -0.3800
   458.20,    6.5736,    9.6784,    9.6136,    0.4224,    0.8393,   -1.1278,    0.4500,    0.2500,   -0.2900
   458.30,    6.5293,    9.5494,    9.5585,    0.4063,    0.9909,   -1.0847,    0.3950,    0.1300,   -0.3600
   458.40,    7.3153,    9.4844,    9.5727,   -0.1063,    0.7371,   -1.3751,   -0.2600,    0.0200,   -0.3300
   458.50,    7.7390,    9.6937,    9.4772,   -0.0756,    0.5989,   -0.9451,    0.2200,    0.2500,   -0.2300
   458.60,    7.6315,    9.8799,    9.5597,    0.1035,    0.7073,   -1.3268,    0.7000,    0.0600,   -0.3400
   458.70,    7.7097,    9.4584,    9.4043,   -0.2431,    0.6876,   -0.9897,    0.8300,    0.0000,   -0.1700
   458.80,    8.1981,    9.3526,    9.4282,   -0.6818,    0.6497,   -1.3002,    1.0200,    0.0000,   -0.3500
   458.90,    7.9412,    9.4245,    9.4415,   -0.2717,    0.6442,   -1.2345,    0.4250,    0.1300,   -0.3150
   459.00,    7.8940,    9.5080,    9.3826,   -0.1777,    0.7186,   -1.2773,    0.7400,    0.1100,   -0.3000
   459.10,    7.8234,    9.6799,    9.4447,   -0.0083,    0.7112,   -0.9705,    0.7000,    0.1750,   -0.2700
   459.20,    7.9312,    9.6814,    9.4944,    0.3896,    0.5832,   -1.0855,    0.1200,    0.2500,   -0.3800
   459.30,    7.9522,    9.5633,    9.2703,    0.3352,    0.7325,   -1.2911,    0.1200,    0.1600,   -0.2600
   459.40,    7.5473,    9.6755,    9.4243,    0.9053,    0.6893,   -1.0941,    0.3800,    0.2000,   -0.2900
   459.50,    7.6673,    9.5085,    9.4659,    1.2050,    0.5406,   -1.3170,    0.4150,    0.1850,   -0.3800
   459.60,    7.6857,    9.6272,    9.3115,    1.2287,    0.6763,   -0.9298,    0.2700,   -0.2400,   -0.1200
   459.70,    7.5460,    9.3617,    9.4284,    0.6843,    0.1984,   -1.1862,    0.0250,    0.0550,   -0.2600
   459.80,    7.8711,    9.3460,    9.4642,    0.5889,    0.4138,   -0.8968,    0.5700,    0.2300,   -0.0400
   459.90,    8.1723,    9.2802,    9.6038,    0.3409,    0.8331,   -1.2217,    0.7450,   -0.1200,   -0.4100
   460.00,    7.8539,    9.0133,    9.5173,    0.3232,    0.6864,   -1.0399,    0.6500,   -0.2200,   -0.3000
   460.10,    7.9354,    9.2025,    9.3068,   -0.1085,    0.7987,   -1.0658,    0.3600,   -0.0450,   -0.2500
   460.20,    7.9445,    9.3659,    9.2053,    0.0493,    0.7154,   -0.9357,    0.1700,   -0.0100,   -0.3400
   460.30,    7.8429,    9.4995,    9.5937,    0.3254,    1.0488,   -1.0234,    0.0500,    0.0450,   -0.2700
   460.40,    7.6057,    9.5314,    9.3230,    0.3141,    0.9922,   -0.8500,    0.2600,    0.0600,   -0.0300
   460.50,    7.4769,    9.5052,    9.6870,    0.3766,    1.0317,   -1.2613,    0.2850,    0.0400,   -0.2800
   460.60,    8.0654,    9.4920,    9.7023,    0.3990,    1.0230,   -1.0956,    0.4700,   -0.0400,   -0.4000
   460.70,    8.2090,    9.2996,    9.7262,    0.2741,    1.0528,   -1.0000,    0.4950,   -0.1350,   -0.2900
   460.80,    7.7101,    9.2763,    9.5361,    0.7401,    1.0392,   -0.9023,    0.2500,   -0.2600,   -0.2700
   460.90,    7.6685,    9.3088,    9.4028,    0.7599,    0.8616,   -0.8616,    0.1000,   -0.2350,   -0.2800
   461.00,    7.1430,    9.2918,    9.4129,    0.8913,    0.9129,   -1.0599,    0.4800,   -0.3000,   -0.1500
   461.10,    7.4452,    9.3193,    9.2255,    0.3442,    1.0374,   -0.9261,    0.7600,   -0.2750,    0.0200
   461.20,    7.7106,    9.2620,    9.2007,    0.1560,    0.9235,   -1.0717,    0.5700,   -0.2800,   -0.1900
   461.30,    7.5322,    9.2346,    9.2142,    0.3905,    1.0021,   -1.2980,    0.5150,   -0.2700,   -0.2500
   461.40,    7.5276,    9.1665,    9.4142,   -0.0945,    0.9474,   -1.3019,    0.4600,   -0.2800,   -0.1100
   461.50,    7.6451,    9.2576,    9.2115,   -0.1228,    0.9016,   -1.3339,    0.2250,   -0.2900,   -0.0500
   461.60,    7.1543,    9.3226,    9.1915,    0.4510,    0.9523,   -1.6356,   -0.0800,   -0.2700,   -0.0600
   461.70,    7.0963,    9.1782,    9.1196,    1.0102,    0.8812,   -1.6302,   -0.1450,   -0.3200,    0.0500
   461.80,    6.6318,    9.2679,    9.2617,    1.7475,    0.8174,   -1.6270,   -0.1700,   -0.3500,   -0.0200
   461.90,    6.6177,    9.2836,    9.4895,    1.7458,    0.7480,   -1.7415,    0.0050,   -0.2650,   -0.1500
   462.00,    6.4121,    9.4117,    9.5626,    2.3760,    0.8065,   -1.5829,   -0.4400,   -0.2400,   -0.1000
   462.10,    5.9076,    9.4195,    9.5479,    2.1039,    0.7434,   -1.5206,   -0.6000,   -0.1350,    0.0200
   462.20,    6.1417,    9.3039,    9.5427,    2.2573,    0.8147,   -1.4785,   -0.2700,   -0.0900,    0.0500
   462.30,    6.5233,    9.2458,    9.6030,    1.8767,    0.7078,   -1.5637,   -0.2350,    0.1400,   -0.0600
   462.40,    6.8965,    9.2248,    9.4981,    2.0864,    0.7622,   -1.4056,   -0.6100,    0.1500,    0.0700
   462.50,    6.6059,    9.3211,    9.5326,    1.1459,    0.6743,   -1.2803,   -0.6900,    0.0100,   -0.1400
   462.60,    6.3709,    9.3482,    9.5708,    0.7965,    0.6278,   -1.4750,   -0.4100,    0.1100,   -0.1300
   462.70,    6.3522,    9.3762,    9.6043,    1.0649,    0.7772,   -1.3997,   -0.4300,    0.0000,   -0.1100
   462.80,    6.3623,    9.5038,    9.5607,    0.8667,    0.8107,   -1.2768,   -0.3300,    0.0400,   -0.0900
   462.90,    6.3687,    9.3813,    9.5959,    0.9886,    0.7351,   -1.2155,   -0.2400,    0.0050,    0.1700
   463.00,    7.0026,    9.3145,    9.6959,    0.8741,    0.8445,   -1.6235,   -0.4500,   -0.0100,    0.0300
   463.10,    6.8302,    9.4632,    9.4343,    1.0595,    0.8805,   -1.6984,   -0.3800,   -0.0700,    0.1200
   463.20,    6.9548,    9.4945,    9.3541,    0.6830,    0.9449,   -1.1027,   -0.5600,   -0.1100,   -0.0100
   463.30,    7.3323,    9.5664,    9.4669,    0.8576,    0.9395,   -1.2670,   -0.5350,   -0.1900,   -0.0100
   463.40,    7.1885,    9.4568,    9.4920,    0.8684,    0.9617,   -1.0074,   -0.4200,   -0.2100,   -0.0200
   463.50,    7.1697,    9.5226,    9.3299,    0.4707,    0.9484,   -0.9062,   -0.4550,   -0.2050,   -0.1300
   463.60,    7.1068,    9.5287,    9.2142,    0.7800,    0.9563,   -1.2980,   -0.3200,   -0.1900,   -0.0500
   463.70,    7.1294,    9.4058,    9.2824,    0.9146,    0.9127,   -1.3893,   -0.1050,   -0.2150,    0.0200
   463.80,    7.0053,    9.3647,    9.1849,    0.9100,    0.9575,   -1.0594,   -0.3300,   -0.2800,    0.1200
   463.90,    7.3094,    9.4348,    9.0925,    0.4059,    0.9091,   -1.1776,   -0.1700,   -0.3700,   -0.0200
   464.00,    7.4269,    9.5058,    8.9721,    0.3776,    0.9107,   -1.2992,   -0.3300,   -0.3300,   -0.0800
   464.10,    7.1270,    9.5467,    9.0785,    0.3835,    0.7519,   -1.1793,   -0.2500,   -0.2450,   -0.0700
   464.20,    6.9688,    9.4354,    9.0652,   -0.1275,    0.7881,   -1.2450,   -0.5000,   -0.3600,   -0.2200
   464.30,    7.0377,    9.4505,    8.9820,    0.0662,    0.6937,   -1.2054,   -0.3200,   -0.1650,   -0.0900
   464.40,    7.0462,    9.2903,    8.7495,   -0.0610,    0.6349,   -1.2268,   -0.4200,   -0.0900,   -0.0900
   464.50,    7.0415,    9.3118,    8.8249,   -0.1969,    0.8085,   -1.2603,   -0.3550,   -0.0850,    0.2300
   464.60,    6.9275,    9.2433,    8.9115,    0.2094,    0.7858,   -1.3280,   -0.0700,   -0.2100,    0.4700
   464.70,    7.2220,    9.3380,    8.8968,    0.3346,    0.7690,   -1.2657,   -0.2200,   -0.1500,    0.5500
   464.80,    7.0095,    9.2517,    8.8857,    0.0058,    1.0077,   -1.1175,   -0.5500,   -0.0400,    0.4200
   464.90,    7.1750,    9.2937,    9.2145,    0.0795,    0.9559,   -0.7779,   -0.8650,   -0.0750,    0.2700
   465.00,    6.9063,    9.2401,    9.2088,    0.1498,    0.9279,   -0.9638,   -1.2700,   -0.1100,    0.3200
   465.10,    7.0040,    9.1998,    9.0940,   -0.4722,    0.9657,   -0.8995,   -0.9700,   -0.0000,    0.2700
   465.20,    6.4320,    9.1332,    8.8596,    0.2412,    0.9861,   -1.0209,   -0.2900,   -0.0500,    0.2100
   465.30,    6.8681,    9.1726,    8.9911,   -0.2645,    0.9553,   -1.0475,    0.0950,   -0.1100,    0.0200
   465.40,    6.2153,    9.2192,    9.0061,   -0.6047,    0.9824,   -0.9958,    0.5100,   -0.0600,    0.2200
   465.50,    5.6206,    9.1715,    9.0110,   -0.2289,    1.0513,   -1.1519,    0.5400,   -0.1000,    0.1400
   465.60,    6.0912,    9.1938,    8.8359,   -0.4062,    1.0149,   -1.0025,    0.6500,   -0.0800,    0.3600
   465.70,    6.3234,    9.3302,    8.6242,   -0.0927,    1.0352,   -0.7862,    1.0100,   -0.1200,    0.4700
   465.80,    5.8474,    9.2278,    8.6663,    0.4188,    0.9122,   -1.1872,    0.8400,   -0.0700,    0.3500
   465.90,    6.1268,    9.2692,    8.8133,    0.2322,    0.9814,   -0.9340,    0.5400,   -0.0800,    0.2200
   466.00,    6.2872,    9.3184,    8.7399,    0.2020,    1.0444,   -0.8005,    0.5800,   -0.1400,    0.3600
   466.10,    5.8223,    9.2352,    8.5919,    0.1592,    1.0841,   -1.1037,    0.7800,   -0.0850,    0.3700
   466.20,    5.8725,    9.1862,    8.7571,    0.2722,    1.1350,   -0.9409,    0.8700,   -0.0800,    0.4100
   466.30,    6.0309,    9.2800,    9.0800,    0.0851,    1.1252,   -0.9013,    0.6800,   -0.0600,    0.1800
   466.40,    6.6492,    9.3317,    9.2940,    0.0969,    1.1102,   -1.3096,    0.7700,   -0.1600,   -0.0900
   466.50,    6.8963,    9.2848,    8.9268,    0.4051,    1.1151,   -0.7562,    1.0100,   -0.1100,    0.2600
   466.60,    6.5453,    9.2975,    9.2351,    0.3050,    1.0988,   -0.9463,    0.7800,   -0.1000,    0.1300
   466.70,    6.2463,    9.3140,    9.0177,    0.3609,    1.0225,   -0.9160,    0.5300,   -0.0600,    0.0500
   466.80,    6.6354,    9.3130,    8.9015,   -0.1969,    0.9725,   -0.7237,    0.8100,   -0.1100,    0.0300
   466.90,    6.7885,    9.2998,    9.0682,   -0.1959,    0.9638,   -0.6890,    0.9750,   -0.1100,    0.0700
   467.00,    6.7278,    9.3517,    9.0024,   -0.0787,    1.0058,   -0.2696,    0.9300,   -0.1400,    0.1000
   467.10,    6.4133,    9.3094,    8.9455,    0.5096,    0.9436,   -0.6186,    0.7900,   -0.1400,    0.1600
   467.20,    6.2000,    9.2788,    8.9798,    0.4478,    0.9612,   -1.0133,    0.6700,   -0.0900,    0.0900
   467.30,    6.3158,    9.2813,    9.1361,    0.4335,    0.9401,   -0.8944,    0.2400,   -0.1900,    0.2100
   467.40,    6.0720,    9.2849,    9.1425,    0.4463,    0.9691,   -1.1785,    0.2900,   -0.1400,    0.2200
   467.50,    5.9933,    9.1757,    9.1381,    0.5649,    0.9592,   -0.7944,    0.4600,   -0.1400,    0.2800
   467.60,    6.4581,    9.2113,    9.1987,    0.5507,    0.9885,   -1.1717,    0.4500,   -0.1200,    0.0300
   467.70,    6.4724,    9.1283,    9.2969,    0.2604,    0.9391,   -1.1596,    0.6100,   -0.1350,    0.0700
   467.80,    6.0890,    9.1473,    9.2272,    0.5980,    0.9878,   -1.3462,    0.7900,   -0.1600,    0.1400
   467.90,    6.3850,    9.2118,    8.9554,    0.1891,    1.0135,   -0.9308,    0.6650,   -0.1400,    0.2000
   468.00,    6.8004,    9.1904,    9.0093,    0.2579,    1.0429,   -1.1379,    0.8100,   -0.2000,    0.1500
   468.10,    6.7288,    9.2245,    8.8155,    0.3774,    0.9973,   -0.7200,    0.3900,   -0.1550,    0.3200
   468.20,    6.9543,    9.2219,    8.9800,    0.4549,    1.0183,   -0.8993,    0.3300,   -0.1700,    0.3200
   468.30,    6.3143,    9.1261,    8.8815,    0.3585,    0.9282,   -1.0254,    0.6150,   -0.2150,    0.2500
   468.40,    6.4670,    9.0734,    8.8320,    0.1885,    0.8932,   -0.7963,    0.6800,   -0.1600,    0.2900
   468.50,    6.9844,    9.3549,    8.9640,    0.1523,    0.8637,   -1.0010,    0.2600,   -0.1600,    0.1300
   468.60,    7.3434,    9.3179,    8.8347,   -0.1029,    0.8164,   -1.1665,    0.3300,   -0.2000,    0.2300
   468.70,    7.2917,    9.2714,    8.8480,    0.3182,    0.7893,   -0.6946,    0.4700,   -0.1700,    0.0800
   468.80,    7.3235,    9.2610,    9.1068,    0.4076,    0.8735,   -1.0618,    0.3200,   -0.2100,   -0.0200
   468.90,    6.7859,    9.2375,    9.0561,    0.4342,    0.7460,   -0.9968,    0.4300,   -0.3400,    0.2000
   469.00,    7.2961,    9.1399,    8.9746,    0.3402,    0.8159,   -0.9712,    0.5600,   -0.3100,    0.2300
   469.10,    7.3360,    9.2990,    8.9258,    0.1313,    0.7677,   -1.2123,    0.3000,   -0.0050,    0.2800
   469.20,    6.8809,    9.3957,    9.0482,    0.1823,    0.7048,   -0.9906,    0.3700,   -0.1000,    0.3700
   469.30,    7.1608,    9.3007,    9.1957,    0.0208,    0.7537,   -1.3216,    0.4050,   -0.0450,    0.1400
   469.40,    6.8332,    9.3374,    9.3134,   -0.0088,    0.4839,   -0.8298,    0.2600,    0.0700,    0.3200
   469.50,    6.9275,    9.1566,    9.4097,    0.0064,    0.4475,   -0.9178,    0.3050,   -0.1100,    0.1600
   469.60,    6.9477,    9.3896,    9.3267,   -0.5931,    0.6969,   -0.7641,    0.4000,    0.0800,    0.2400
   469.70,    7.1158,    8.9986,    9.3425,   -0.6865,    0.8057,   -0.7764,    0.2500,   -0.0200,    0.2300
   469.80,    6.6689,    9.2339,    9.3543,   -0.1216,    0.5140,   -0.9887,   -0.1000,   -0.3900,    0.2200
   469.90,    6.8695,    9.3190,    9.3504,    0.1595,    0.7203,   -0.7826,   -0.2600,   -0.2250,    0.2100
   470.00,    7.1732,    9.3903,    9.3656,    0.2966,    0.6329,   -1.0229,   -0.0200,   -0.2300,    0.0900
   470.10,    6.8201,    9.3263,    9.4385,    0.0395,    0.6322,   -0.9783,   -0.3600,   -0.2700,    0.0800
   470.20,    6.7699,    9.3992,    9.4619,    0.3325,    0.6768,   -1.1108,   -0.0100,   -0.2600,    0.0600
   470.30,    6.7705,    9.4306,    9.4792,    0.8206,    0.7982,   -0.8451,    0.3200,   -0.2100,    0.1100
   470.40,    7.2124,    9.2918,    9.3327,    0.9639,    0.9129,   -0.8702,    0.3200,   -0.2200,    0.1900
   470.50,    7.0234,    9.3465,    9.3802,    0.7626,    0.8448,   -0.7932,    0.2200,   -0.2450,    0.0400
   470.60,    6.7428,    9.2125,    9.3206,    0.3791,    0.7464,   -0.7720,    0.3400,   -0.3500,    0.0400
   470.70,    6.9568,    9.2784,    9.3987,   -0.0292,    0.5871,   -0.7695,    0.6000,   -0.2750,    0.0200
   470.80,    6.9139,    9.3726,    9.4169,    0.0296,    0.5453,   -0.8599,    0.2700,   -0.2300,    0.0600
   470.90,    7.0569,    9.3885,    9.2844,    0.2289,    0.7930,   -0.8833,    0.2400,   -0.1500,    0.2400
   471.00,    7.0792,    9.3600,    9.2627,    0.1924,    0.8216,   -0.7648,    0.2900,   -0.1800,    0.1100
   471.10,    6.9898,    9.2922,    9.1962,    0.2242,    0.8809,   -0.6875,   -0.2300,   -0.1700,    0.1300
   471.20,    6.7960,    9.2440,    9.2445,   -0.1701,    0.7218,   -0.6745,   -0.1800,   -0.1800,    0.1000
   471.30,    7.2570,    9.3690,    9.4617,   -0.1241,    0.9224,   -0.8188,    0.0400,   -0.1950,    0.0400
   471.40,    7.3193,    9.2288,    9.3282,    0.4997,    0.9622,   -0.4861,   -0.2700,   -0.1400,    0.2300
   471.50,    6.8992,    9.2353,    9.4437,    0.2950,    0.9380,   -0.6144,   -0.3200,   -0.0750,    0.0000
   471.60,    6.8393,    9.1623,    9.2595,    0.8113,    1.0395,   -0.2167,   -0.2400,   -0.0500,    0.2100
   471.70,    6.7022,    9.1313,    9.3519,    1.0580,    1.0891,   -0.5045,   -0.8100,   -0.1000,    0.1400
   471.80,    6.7576,    9.0586,    9.2317,    0.7229,    0.9555,   -0.5122,   -0.9500,   -0.2300,    0.2800
   471.90,    6.7895,    9.0613,    9.2415,    0.8693,    0.9915,   -0.4184,   -0.8500,   -0.0400,    0.3100
   472.00,    6.6224,    9.1101,    9.1883,    1.0696,    0.8265,   -0.6814,   -0.8100,    0.0100,    0.1800
   472.10,    6.5153,    9.2627,    9.2773,    1.0137,    0.4534,   -0.5351,   -0.7500,   -0.1400,    0.1900
   472.20,    6.5012,    9.2297,    9.1310,    1.0120,    0.6061,   -0.4462,   -0.9200,   -0.0400,    0.1900
   472.30,    6.4185,    9.1437,    9.0034,    1.2797,    0.5528,   -0.2196,   -0.8300,   -0.0750,    0.2300
   472.40,    6.2678,    9.2398,    9.0970,    0.9406,    0.4078,   -0.3435,   -0.8000,   -0.0700,    0.2700
   472.50,    6.2306,    9.1692,    9.2640,    0.5762,    0.5773,   -0.1947,   -0.3100,   -0.0550,    0.2400
   472.60,    6.2953,    9.1889,    9.2435,    0.7160,    0.3588,   -0.3184,   -0.1600,   -0.1000,    0.1500
   472.70,    6.6517,    9.1465,    9.4405,    0.8310,    0.4427,   -0.4723,   -0.5400,    0.0050,    0.1000
   472.80,    6.8115,    9.1391,    9.3886,    0.5158,    0.4738,   -0.5713,   -1.0500,   -0.0100,    0.1100
   472.90,    6.8502,    9.2346,    9.5378,    0.3460,    0.5960,   -0.5102,   -0.6250,   -0.0500,    0.1200
   473.00,    6.8354,    9.1963,    9.5641,    0.6113,    0.5307,   -0.8988,   -0.8200,   -0.0300,   -0.0800
   473.10,    6.8691,    9.2236,    9.4560,    0.3946,    0.5982,   -0.5986,   -0.5200,    0.0450,    0.1400
   473.20,    6.5482,    9.3832,    9.4509,    0.4549,    0.5750,   -0.5565,   -0.4000,   -0.0100,    0.0900
   473.30,    6.6353,    9.2470,    9.3755,    1.1674,    0.4657,   -0.5230,   -0.9450,   -0.1700,    0.0700
   473.40,    6.7669,    9.2027,    9.5570,    0.9947,    0.6526,   -0.5506,   -0.4200,   -0.2300,   -0.1300
   473.50,    6.6517,    9.2626,    9.5614,    0.8310,    0.8025,   -0.5287,   -0.1400,   -0.0950,   -0.0300
   473.60,    6.9590,    9.2443,    9.5257,    0.5909,    0.8358,   -0.4120,   -0.2400,   -0.0200,   -0.0200
   473.70,    7.0538,    9.1644,    9.5026,    0.6310,    0.5874,   -0.5715,   -0.1800,   -0.0450,    0.0600
   473.80,    6.5805,    9.1748,    9.4762,    0.7724,    0.7632,   -0.5890,   -0.2700,    0.0300,   -0.0500
   473.90,    7.0944,    9.1755,    9.3090,    0.3581,    0.8452,   -0.4457,    0.1350,    0.0150,    0.1200
   474.00,    6.7672,    9.2169,    9.6149,   -0.1095,    0.7684,   -0.5577,    0.1500,    0.1400,   -0.0700
   474.10,    6.8137,    9.1040,    9.6806,   -0.0824,    0.6726,   -0.5710,    0.5200,    0.1500,    0.0400
   474.20,    6.9371,    9.1229,    9.6607,    0.1892,    0.6642,   -0.4666,    0.0000,    0.1200,   -0.0300
   474.30,    7.1364,    9.1594,    9.5132,   -0.3028,    0.5405,   -0.1357,   -0.1000,   -0.0550,    0.1300
   474.40,    7.0703,    9.1928,    9.6587,    0.1486,    0.5588,   -0.5666,   -0.0200,   -0.0300,   -0.0600
   474.50,    7.1272,    9.2740,    9.6703,   -0.3146,    0.7682,   -0.4868,    0.0400,   -0.1000,    0.0400
   474.60,    7.1447,    9.0982,    9.6897,    0.4712,    0.6327,   -0.4132,    0.4100,    0.0300,   -0.1600
   474.70,    7.2887,    9.0503,    9.5870,   -0.2378,    0.5876,   -0.4472,    0.4100,    0.0650,    0.2000
   474.80,    7.2649,    9.2177,    9.7636,    0.8849,    0.7043,   -0.7247,    0.6500,    0.0800,   -0.0200
   474.90,    7.1370,    9.3248,    9.5880,    0.1853,    0.5572,   -0.8033,    0.7300,   -0.0100,   -0.0400
   475.00,    7.2038,    9.3467,    9.5575,    0.2220,    0.3497,   -0.7286,    0.4900,    0.0400,    0.0400
   475.10,    7.0255,    9.3606,    9.4760,    1.3257,    0.4975,   -0.7030,    0.0800,   -0.0300,    0.0500
   475.20,    7.5118,    9.2674,    9.4797,    0.3239,    0.5893,   -0.6171,    0.0400,   -0.0400,    0.0200
   475.30,    7.8086,    9.3365,    9.5513,    0.4601,    0.4910,   -0.7365,    0.2900,    0.0050,    0.1100
   475.40,    7.7928,    9.4115,    9.4748,    0.4724,    0.6925,   -0.4610,    0.1100,   -0.0800,    0.2100
   475.50,    7.8798,    9.3971,    9.5095,    0.5187,    0.7228,   -0.6277,    0.1600,   -0.1100,    0.1400
   475.60,    7.7837,    9.3780,    9.5230,    0.7206,    0.6172,   -0.8540,   -0.2300,   -0.1000,   -0.0600
   475.70,    7.9421,    9.3499,    9.4787,    0.5335,    0.6137,   -0.6671,    0.3900,   -0.0900,    0.1000
   475.80,    7.5345,    9.3214,    9.5792,    0.6615,    0.7883,   -0.8471,    1.0200,   -0.1000,   -0.0500
   475.90,    7.4382,    9.2616,    9.3713,    1.1555,    0.7525,   -0.4309,    0.8500,   -0.0950,    0.0900
   476.00,    7.5291,    9.2696,    9.5351,    0.1835,    0.8033,   -0.5462,    0.1300,   -0.0500,    0.0500
   476.10,    7.2789,    9.2291,    9.5526,    1.6988,    0.7271,   -0.5725,    0.1900,   -0.1050,    0.0700
   476.20,    6.8770,    9.2312,    9.5644,    1.6067,    0.8841,   -0.3787,    0.7800,   -0.1700,    0.3000
   476.30,    6.6832,    9.2348,    9.5671,    1.6185,    0.9130,   -0.3428,    0.7800,   -0.1800,    0.2800
   476.40,    6.7413,    9.2261,    9.6540,    1.3193,    0.9262,   -0.2965,    0.0000,   -0.2000,    0.2700
   476.50,    7.5919,    9.1309,    9.5900,    1.6446,    0.9181,   -0.7033,   -0.1000,   -0.1650,    0.1600
   476.60,    7.1885,    9.2857,    9.6257,    1.2745,    0.9050,   -0.4139,   -0.2500,   -0.2400,    0.3700
   476.70,    7.5434,    9.1460,    9.8419,    2.3297,    0.8238,   -0.6082,   -0.1800,   -0.2150,    0.0600
