index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
k,0,0,0,1,1,1,2,2,2
   192.70,    6.2776,    7.8959,    8.4259,   -1.1990,   -1.3530,   -2.4207,   -0.3900,    0.0800,    0.0800
   192.80,    6.2323,    8.0368,    8.2493,   -1.2652,   -2.2689,   -2.1431,   -0.6100,   -0.1900,    0.0300
   192.90,    6.5867,    8.2024,    8.1597,   -1.1931,   -1.9351,   -1.8193,   -0.6900,   -0.0950,    0.0500
   193.00,    6.8110,    8.1617,    7.7871,   -1.3366,   -2.1254,   -1.7439,   -0.5000,   -0.2500,   -0.0800
   193.10,    6.9269,    8.4424,    7.9728,   -1.4399,   -0.8727,   -1.8636,   -0.5150,   -0.0400,   -0.0500
   193.20,    7.2109,    8.2284,    8.1521,   -1.3445,   -0.4644,   -2.1052,   -0.5600,    0.1700,   -0.0600
   193.30,    6.7963,    7.7906,    8.0942,   -1.6234,   -0.3507,   -2.0980,   -0.9450,    0.2050,   -0.1900
   193.40,    6.2254,    7.6049,    8.1159,   -1.6151,   -0.4341,   -2.2165,   -0.7100,    0.3500,   -0.1900
   193.50,    7.2562,    7.5789,    8.2432,   -1.4814,   -0.8897,   -2.1510,   -0.3450,   -0.1600,   -0.3100
   193.60,    7.2944,    6.9082,    8.1343,   -0.8640,   -0.9684,   -2.1929,   -0.1000,   -0.4100,   -0.3800
   193.70,    7.0883,    7.2508,    8.2528,   -0.6649,   -0.5381,   -2.1712,   -0.2400,    0.0400,   -0.2500
   193.80,    7.2700,    6.8932,    8.2727,   -0.3755,   -0.2080,   -2.2756,   -0.2300,    0.1200,   -0.1100
   193.90,    7.3566,    7.0337,    8.1186,   -0.5002,   -0.9459,   -2.1805,    0.0350,   -0.0050,   -0.0700
   194.00,    7.9780,    6.9272,    8.1713,   -1.0936,   -0.7168,   -2.1456,    0.1400,    0.1100,   -0.1000
   194.10,    7.2872,    6.7018,    8.2001,   -0.9219,   -1.1434,   -1.8001,    0.0050,   -0.1200,    0.0000
   194.20,    6.9966,    6.6280,    8.1085,   -1.0502,   -1.1810,   -1.9823,    0.2100,   -0.2000,    0.0200
   194.30,    6.7742,    6.8611,    7.9866,   -0.9208,   -1.4836,   -1.9759,    0.5250,   -0.1400,   -0.1200
   194.40,    6.5263,    6.8957,    8.0452,   -0.7589,   -1.5043,   -2.0471,    0.3900,   -0.2600,   -0.2000
   194.50,    6.6513,    7.4329,    7.9927,   -0.5583,   -1.4989,   -1.9680,    0.3950,   -0.1950,   -0.1000
   194.60,    6.6022,    7.4212,    8.3360,   -0.1582,   -1.4326,   -2.2108,    0.2400,   -0.2200,   -0.1200
   194.70,    7.0061,    7.6107,    8.3675,   -0.5183,   -1.0033,   -2.2355,   -0.2300,   -0.1850,   -0.0400
   194.80,    7.0114,    7.6655,    8.3382,   -0.7064,   -1.6235,   -2.4029,   -0.4000,    0.0300,   -0.1200
   194.90,    6.6899,    7.4565,    8.4087,   -0.5250,   -1.3143,   -2.2803,   -0.6350,   -0.2650,   -0.1600
   195.00,    6.4847,    7.8945,    8.5352,   -0.5360,   -0.7618,   -2.1508,   -0.5600,   -0.4300,   -0.1600
   195.10,    6.4931,    7.5421,    8.1858,   -0.5172,   -0.6769,   -1.9158,   -0.5600,   -0.8900,   -0.0200
   195.20,    6.4125,    7.6938,    8.0622,   -0.6446,   -0.6939,   -1.8954,   -0.8600,   -0.3400,   -0.1200
   195.30,    6.7324,    8.0588,    8.0341,   -0.5519,   -1.0551,   -1.8988,   -0.9500,   -0.5500,   -0.1100
   195.40,    6.9036,    8.2390,    8.3405,   -0.6983,   -1.2467,   -1.7828,   -0.7700,   -0.4500,   -0.0900
   195.50,    7.0655,    8.1824,    8.4407,   -0.4504,   -1.0756,   -2.0769,   -0.5500,   -0.4600,   -0.0800
   195.60,    7.0457,    8.1024,    8.2124,   -0.2890,   -0.7719,   -2.1904,   -0.6600,   -0.3500,   -0.0100
   195.70,    7.3246,    7.6212,    8.3203,   -0.2975,   -1.0305,   -2.1985,   -0.4350,   -0.2150,   -0.0700
   195.80,    7.2375,    7.3518,    8.3744,   -0.4008,   -1.0992,   -2.2916,    0.2500,   -0.3100,   -0.1000
   195.90,    6.8216,    7.4791,    8.2351,   -0.2916,   -1.0337,   -2.2589,    0.1150,   -0.1450,   -0.0200
   196.00,    6.8777,    7.4904,    8.3821,   -0.4877,   -1.0679,   -2.4118,    0.4100,   -0.2000,   -0.2600
   196.10,    6.7321,    7.5404,    8.2651,   -0.5199,   -1.6780,   -2.1554,   -0.1250,   -0.0800,    0.0500
   196.20,    6.7048,    7.1604,    8.2279,   -0.9364,   -1.9776,   -2.3167,   -0.0500,    0.1200,   -0.0500
   196.30,    7.0168,    7.7370,    8.1398,   -0.8376,   -0.7847,   -2.1210,    0.2250,   -0.0200,   -0.0300
   196.40,    7.0008,    7.8320,    8.1257,   -1.1423,   -0.4846,   -2.1227,    0.3500,   -0.2200,   -0.0500
   196.50,    6.5984,    7.5213,    8.0671,   -1.0563,   -0.5655,   -2.0515,    0.0650,   -0.2450,   -0.1100
   196.60,    6.6440,    7.6438,    8.1080,   -1.4853,   -0.6929,   -1.8043,    0.2400,   -0.1500,   -0.0700
   196.70,    6.7207,    7.7502,    7.9070,   -1.5008,   -0.7760,   -1.8503,    0.2500,    0.1750,   -0.0700
   196.80,    7.1348,    8.0548,    7.9272,   -2.0591,   -0.8490,   -1.8407,    0.3800,    0.2000,   -0.1400
   196.90,    7.3777,    8.0062,    7.9378,   -2.4710,   -1.0331,   -1.8109,    0.4500,    0.1300,    0.0300
   197.00,    7.5347,    7.8987,    7.9152,   -2.0670,   -1.2600,   -1.7425,    0.5800,    0.1200,    0.0200
   197.10,    6.7138,    8.3935,    8.0262,   -2.0538,   -1.1708,   -1.8927,   -0.1800,    0.1750,    0.0300
   197.20,    6.8068,    8.3151,    8.0083,   -2.0566,   -0.9382,   -2.0944,   -0.0400,    0.2200,   -0.0300
   197.30,    6.5879,    8.3905,    8.1649,   -1.4922,   -1.1747,   -2.2675,   -0.6000,    0.2400,   -0.0900
   197.40,    7.1707,    8.2678,    8.1316,   -2.4679,   -1.3073,   -2.2288,   -0.5900,    0.2900,   -0.1100
   197.50,    7.2224,    7.9897,    8.0499,   -2.4829,   -1.3628,   -2.3172,   -0.6700,    0.2100,    0.0000
   197.60,    7.3431,    7.9413,    8.1604,   -2.6533,   -1.4329,   -2.2894,   -0.6000,    0.1200,    0.0700
   197.70,    7.6710,    7.8114,    8.0969,   -2.1037,   -1.0713,   -2.0621,    0.2100,    0.1100,    0.1100
   197.80,    7.3079,    8.0280,    8.2067,   -2.3086,   -1.0945,   -1.9702,   -0.0800,    0.2100,    0.0800
   197.90,    7.4282,    8.0002,    8.2038,   -2.4470,   -0.7809,   -2.1202,   -0.1650,    0.5200,    0.1100
   198.00,    7.2680,    7.7544,    8.1178,   -2.0998,   -0.6651,   -2.1165,   -0.1900,    0.3200,    0.1400
   198.10,    7.1182,    7.9169,    8.1092,   -1.8367,   -0.5382,   -2.0463,   -0.7100,    0.2900,    0.1900
   198.20,    6.9104,    7.9497,    8.0213,   -1.9727,   -0.3989,   -2.1426,   -1.0800,    0.2800,    0.0100
   198.30,    7.3905,    7.8467,    8.0861,   -2.0242,   -0.5469,   -2.2059,   -0.8050,   -0.0350,    0.0400
   198.40,    7.5638,    7.8911,    8.1806,   -2.0136,   -0.3277,   -1.8737,   -0.9300,   -0.2400,   -0.1400
   198.50,    6.9509,    7.8220,    8.2097,   -2.5056,   -0.2293,   -1.8203,   -0.8600,   -0.2550,   -0.0900
   198.60,    6.5438,    7.6675,    8.2380,   -2.0034,   -0.3053,   -1.7028,   -0.9000,   -0.2700,   -0.0800
   198.70,    6.6121,    7.6463,    8.1740,   -1.8348,   -0.3649,   -1.7035,   -0.9050,   -0.1600,   -0.0900
   198.80,    6.8341,    7.6076,    8.0188,   -1.5831,   -0.3981,   -1.6585,   -1.0200,   -0.2700,   -0.1300
   198.90,    6.5557,    7.6169,    7.8925,   -1.5496,   -0.3863,   -1.6740,   -1.0950,   -0.3200,   -0.0600
   199.00,    5.5585,    7.8123,    7.9607,   -1.3479,   -0.2661,   -1.7653,   -1.5300,   -0.4100,   -0.1700
   199.10,    5.7510,    7.7097,    7.9144,   -0.7686,   -0.4461,   -1.6784,   -1.5500,   -0.4500,   -0.1000
   199.20,    6.2631,    7.9778,    7.9169,   -0.8197,   -0.3954,   -1.7565,   -1.3600,   -0.3900,   -0.0700
   199.30,    5.7620,    7.9361,    7.8364,   -0.7138,   -0.5786,   -1.6809,   -1.0500,   -0.3700,   -0.0300
   199.40,    5.9001,    8.0351,    7.7884,   -0.7645,   -0.6306,   -1.5799,   -0.9900,   -0.4200,   -0.0400
   199.50,    5.6134,    7.9520,    7.7797,   -0.8959,   -0.3309,   -1.5097,   -1.0000,   -0.4100,   -0.0600
   199.60,    5.8491,    8.0359,    7.8174,   -1.2196,   -0.2885,   -1.5265,   -0.7100,   -0.4000,   -0.0400
   199.70,    6.4316,    7.9789,    7.8344,   -1.1481,   -0.2884,   -1.3748,   -0.3650,   -0.5050,   -0.0500
   199.80,    6.3771,    8.0649,    7.8019,   -1.2260,   -0.2351,   -1.4001,   -0.7200,   -0.5200,   -0.0700
   199.90,    6.2518,    7.9318,    7.8307,   -1.3376,   -0.3405,   -1.4607,   -0.6300,   -0.5050,   -0.0600
   200.00,    6.0843,    7.9403,    7.8938,   -1.5683,   -0.2647,   -1.5100,   -0.7400,   -0.4100,   -0.0400
   200.10,    6.2602,    8.0093,    7.7379,   -1.5218,   -0.2170,   -1.4009,   -0.6550,   -0.3850,   -0.0900
   200.20,    6.3677,    8.0213,    7.7123,   -1.0918,   -0.5183,   -1.4824,   -0.5500,   -0.4500,   -0.0200
   200.30,    6.1031,    8.0715,    7.6859,   -1.1706,   -0.4623,   -1.4999,   -0.3250,   -0.3950,    0.0000
   200.40,    6.1308,    8.1410,    7.6859,   -1.5412,   -0.3326,   -1.4999,   -0.6000,   -0.4100,    0.0600
   200.50,    6.0736,    8.0367,    7.7054,   -1.0460,   -0.4986,   -1.4262,   -0.7300,   -0.4450,    0.0300
   200.60,    5.8114,    8.1208,    7.8287,   -0.7968,   -0.3422,   -1.5607,   -0.6400,   -0.3100,   -0.0900
   200.70,    5.5722,    8.0948,    7.7339,   -0.7050,   -0.3917,   -1.6008,   -0.6800,   -0.3750,   -0.1300
   200.80,    5.5681,    8.2811,    7.9516,   -0.5559,   -0.4294,   -1.5171,   -1.0300,   -0.3900,   -0.2300
   200.90,    5.4888,    8.2248,    8.1543,   -0.5194,   -0.3473,   -1.4851,   -0.9950,   -0.3350,   -0.0700
   201.00,    5.7774,    8.1821,    8.1637,   -0.6941,   -0.3774,   -1.6193,   -0.9300,   -0.3400,   -0.0800
   201.10,    5.8545,    8.1474,    8.1774,   -0.5386,   -0.4138,   -1.7316,   -0.8200,   -0.3600,   -0.2000
   201.20,    5.9252,    8.2558,    8.0898,   -0.5050,   -0.3969,   -1.7139,   -0.6100,   -0.4300,   -0.1800
   201.30,    6.2042,    8.2034,    8.0839,   -0.2534,   -0.4639,   -1.6077,   -1.0200,   -0.4250,   -0.1400
   201.40,    7.0533,    8.2292,    8.1880,   -0.8153,   -0.5284,   -1.7018,   -0.6700,   -0.4200,   -0.1600
   201.50,    7.3801,    8.2132,    8.2521,   -0.3726,   -0.4271,   -1.7011,   -0.3000,   -0.4350,   -0.1700
   201.60,    7.4655,    8.2215,    8.1829,    0.0048,   -0.4082,   -1.6597,    0.2500,   -0.3800,   -0.1300
   201.70,    7.5957,    8.3399,    8.2028,   -0.0398,   -0.4436,   -1.7641,    0.0300,   -0.4550,   -0.1600
   201.80,    7.2417,    8.3489,    8.2055,   -0.0868,   -0.3427,   -1.7282,   -0.4200,   -0.3600,   -0.1500
   201.90,    7.1549,    8.3602,    8.1836,   -0.0761,   -0.3770,   -1.7237,   -0.6950,   -0.3450,   -0.1100
   202.00,    7.2001,    8.2890,    8.1521,   -0.2701,   -0.4356,   -1.6991,   -0.8400,   -0.3400,   -0.1300
   202.10,    7.1644,    8.1842,    8.0600,   -0.1533,   -0.4235,   -1.7033,   -0.8600,   -0.3200,   -0.2100
   202.20,    6.9762,    8.2708,    8.0873,   -0.3617,   -0.3452,   -1.6358,   -0.9800,   -0.2900,   -0.2000
   202.30,    7.0384,    8.1632,    8.0408,    0.0022,   -0.4261,   -1.6629,   -1.2200,   -0.3150,   -0.2200
   202.40,    7.2479,    8.1644,    8.2235,    0.3271,   -0.4651,   -1.5265,   -1.1800,   -0.2400,   -0.3200
   202.50,    7.0594,    8.0628,    8.1393,    0.3538,   -0.3921,   -1.5368,   -1.3400,   -0.2600,   -0.2600
   202.60,    6.9122,    8.0832,    8.0895,    0.4498,   -0.3255,   -1.4218,   -1.1200,   -0.2900,   -0.2500
   202.70,    6.8179,    8.0506,    8.0378,    0.8407,   -0.3508,   -1.4068,   -1.0950,   -0.1500,   -0.2300
   202.80,    6.7605,    8.1203,    8.0701,    0.8728,   -0.1642,   -1.4955,   -1.0400,   -0.2400,   -0.2500
   202.90,    6.7577,    7.9783,    8.1114,    0.3738,   -0.1674,   -1.4263,   -1.3450,   -0.2350,   -0.3000
   203.00,    6.6790,    7.8061,    8.1437,    0.4924,   -0.2740,   -1.5149,   -1.1300,   -0.1700,   -0.3300
   203.10,    6.7336,    7.9897,    8.1491,    0.3673,   -0.1446,   -1.4430,   -1.2150,   -0.0700,   -0.3800
   203.20,    6.8871,    7.9224,    8.1481,    0.1902,   -0.0603,   -1.4930,   -1.2300,    0.0500,   -0.3700
   203.30,    7.1038,    7.8412,    8.1105,    0.4270,   -0.0667,   -1.4762,   -0.7050,    0.2550,   -0.3900
   203.40,    6.8979,    7.9487,    8.0467,    0.3340,   -0.0428,   -1.3630,   -0.7700,    0.1300,   -0.4500
   203.50,    6.7094,    8.0076,    8.0299,    0.5638,   -0.2030,   -1.4006,   -0.7500,    0.0350,   -0.4000
   203.60,    6.4751,    7.9716,    7.9984,   -0.1097,    0.0028,   -1.3760,   -0.5600,    0.0800,   -0.3100
   203.70,    6.4119,    7.9135,    8.0450,   -0.3205,   -0.1041,   -1.3489,   -0.5000,    0.0850,   -0.4600
   203.80,    6.3798,    7.9253,    8.0464,   -0.7840,    0.0897,   -1.4770,   -0.4300,   -0.0500,   -0.4300
   203.90,    6.3786,    7.5850,    8.0639,   -0.5419,    0.0764,   -1.5033,   -0.1800,   -0.1650,   -0.4500
   204.00,    6.4546,    7.6741,    8.0107,   -1.0455,   -0.0694,   -1.3603,   -0.0400,   -0.0500,   -0.5500
   204.10,    6.4384,    7.8014,    7.9827,   -0.6521,   -0.0039,   -1.3637,   -0.1800,   -0.1800,   -0.5000
   204.20,    6.6233,    7.9275,    7.9351,   -0.5047,   -0.1024,   -1.4408,   -0.2800,   -0.3800,   -0.3700
   204.30,    6.3872,    7.8206,    7.8598,   -1.2212,   -0.0443,   -1.4073,   -0.3050,   -0.3600,   -0.3700
   204.40,    5.9407,    7.6968,    7.8413,   -1.4434,   -0.1378,   -1.4309,   -0.6400,   -0.4500,   -0.4400
   204.50,    5.9287,    7.6824,    7.8053,   -1.2882,   -0.1075,   -1.4282,   -0.5700,   -0.3400,   -0.3700
   204.60,    6.1392,    7.6135,    7.8433,   -1.3193,   -0.0982,   -1.3309,   -0.7600,   -0.4900,   -0.3400
   204.70,    6.3181,    7.6810,    7.8896,   -1.1228,   -0.1255,   -1.4179,   -0.5600,   -0.3700,   -0.4500
   204.80,    5.9621,    7.6751,    7.7790,   -1.6759,   -0.0194,   -1.4457,   -0.7100,   -0.4100,   -0.4200
   204.90,    6.0280,    7.7143,    7.8312,   -1.4292,    0.0389,   -1.6388,   -0.1700,   -0.3200,   -0.3300
   205.00,    5.7291,    7.7076,    7.8558,   -1.5193,    0.0060,   -1.6073,   -0.4500,   -0.4400,   -0.3400
   205.10,    5.5310,    7.8236,    7.8408,   -1.0663,   -0.0973,   -1.6590,   -0.2150,   -0.5050,   -0.3200
   205.20,    5.7971,    7.7977,    7.8241,   -0.9125,   -0.0898,   -1.6966,   -0.1500,   -0.3900,   -0.3000
   205.30,    5.8021,    7.7409,    7.8430,   -1.0686,   -0.0327,   -1.4450,    0.2100,   -0.4050,   -0.4100
   205.40,    5.5169,    7.8854,    7.8529,   -1.1250,   -0.1075,   -1.7572,    0.2100,   -0.6000,   -0.3500
   205.50,    5.6401,    7.8986,    7.8349,   -0.9104,   -0.0988,   -1.5528,    0.2500,   -0.5900,   -0.4700
   205.60,    5.5292,    7.7965,    7.9139,   -1.1093,   -0.2538,   -1.5004,    0.4400,   -0.7100,   -0.4100
   205.70,    5.4636,    7.7961,    8.0248,   -0.8359,   -0.0188,   -1.7646,   -0.1700,   -0.6950,   -0.3600
   205.80,    5.3713,    7.7987,    8.0250,   -1.1002,   -0.0398,   -1.6506,    0.1300,   -0.6200,   -0.3100
   205.90,    6.2073,    7.8713,    8.0080,   -1.2647,   -0.1663,   -1.8023,    0.2600,   -0.7450,   -0.3000
   206.00,    6.3601,    7.8413,    8.0846,   -0.5655,   -0.2127,   -1.6718,    0.5700,   -0.7900,   -0.3100
   206.10,    6.1945,    7.7609,    8.2082,   -0.2902,   -0.2831,   -1.6922,    0.8450,   -0.7150,   -0.2800
   206.20,    6.3409,    7.7854,    8.3370,   -0.1191,   -0.1056,   -1.7548,    0.6900,   -0.7300,   -0.3000
   206.30,    6.8446,    7.9459,    8.1513,    0.0140,   -0.1357,   -1.6351,    0.5700,   -0.7600,   -0.2600
   206.40,    7.2761,    7.9568,    8.2232,   -1.1797,   -0.3410,   -1.6405,    0.2200,   -0.4200,   -0.2400
   206.50,    6.9172,    7.8618,    8.1740,   -1.4767,   -0.2921,   -1.7035,   -0.0000,   -0.4050,   -0.2400
   206.60,    6.1803,    7.8381,    8.1250,   -1.3642,   -0.4767,   -1.6526,   -0.0200,   -0.4100,   -0.2500
   206.70,    6.4763,    8.0653,    8.2415,   -0.7579,   -0.2671,   -1.7309,    0.2850,   -0.3650,   -0.3000
   206.80,    6.3909,    8.1789,    8.1942,   -0.9322,   -0.2354,   -1.6939,    0.6000,   -0.2500,   -0.4600
   206.90,    6.3326,    7.8492,    8.2252,   -0.6900,   -0.2189,   -1.5405,    0.5500,   -0.3250,   -0.5000
   207.00,    6.0707,    7.9068,    8.2021,   -0.1238,    0.0661,   -1.7001,    0.2900,   -0.4900,   -0.5500
   207.10,    5.7644,    8.0370,    8.3873,   -0.4428,   -0.1815,   -1.6417,    0.4200,   -0.3450,   -0.4700
   207.20,    5.7432,    8.0987,    8.3486,   -0.7054,   -0.0457,   -1.6750,    0.5500,   -0.2500,   -0.4000
   207.30,    5.2454,    8.1149,    8.3390,   -1.3507,   -0.0331,   -1.6548,   -0.0350,   -0.4250,   -0.2400
   207.40,    5.2950,    8.0575,    8.3222,   -1.1166,   -0.0009,   -1.6925,    0.0800,   -0.4600,   -0.4500
   207.50,    5.4561,    7.9510,    8.3232,   -1.2679,    0.0252,   -1.6425,   -0.0450,   -0.5600,   -0.4200
   207.60,    4.7981,    7.9568,    8.3025,   -0.5507,    0.0651,   -1.4740,    0.2500,   -0.3500,   -0.2600
   207.70,    4.9224,    7.8716,    8.4052,   -0.6352,    0.0048,   -1.4401,    0.0800,   -0.4300,   -0.3800
   207.80,    4.6941,    7.8502,    8.3858,   -1.5609,   -0.1689,   -1.5137,    0.2200,   -0.5400,   -0.4900
   207.90,    5.3406,    7.7921,    8.2823,   -1.1396,   -0.0727,   -1.4836,    0.6450,   -0.6900,   -0.5300
   208.00,    5.1010,    8.0090,    8.3333,   -0.8128,   -0.1280,   -1.4346,    0.9100,   -0.6900,   -0.4800
   208.10,    5.0882,    7.9050,    8.3557,   -0.4474,    0.0231,   -1.6171,    0.8250,   -0.8200,   -0.4900
   208.20,    5.2317,    7.8115,    8.5389,   -0.3693,    0.2040,   -1.6587,    0.8100,   -0.7600,   -0.4200
   208.30,    5.2241,    7.7934,    8.4688,   -0.0460,   -0.0547,   -1.6673,    0.6600,   -0.5700,   -0.4100
   208.40,    5.1163,    8.1154,    8.4225,    0.1651,   -0.4141,   -1.5804,    0.9400,   -0.8000,   -0.3500
   208.50,    4.8711,    7.6804,    8.5067,   -0.0431,    0.6046,   -1.5701,    1.0700,   -0.7950,   -0.4200
   208.60,    5.1881,    7.6668,    8.2801,   -0.6525,    0.5709,   -1.6976,    1.8800,   -0.7000,   -0.3300
   208.70,    4.8055,    7.6078,    8.2959,   -0.7849,    0.4710,   -1.7100,    1.4100,   -0.5200,   -0.4300
   208.80,    5.1647,    7.4712,    8.3547,   -0.5200,    0.5968,   -1.6671,    1.1500,   -0.3500,   -0.3600
   208.90,    5.7794,    7.2869,    8.2678,   -0.3911,    1.1405,   -1.7134,    0.6100,   -0.4550,   -0.3300
   209.00,    5.7917,    7.1201,    8.4195,   -0.5783,    1.2518,   -1.7304,    0.8400,   -0.6300,   -0.5100
   209.10,    5.1597,    7.5083,    8.2597,   -0.4208,    1.1071,   -1.8213,    0.8900,   -0.3250,   -0.4600
   209.20,    4.7710,    7.6114,    8.4104,   -0.9103,    0.9061,   -1.8882,    0.8400,    0.2500,   -0.5000
   209.30,    4.8082,    7.6223,    8.3313,   -0.7490,    0.7008,   -1.9407,    0.6750,   -0.0500,   -0.5100
   209.40,    4.6060,    7.4629,    8.3341,   -1.3651,    0.7810,   -1.9047,    0.6700,   -0.0800,   -0.5800
   209.50,    4.7555,    7.3694,    8.3119,   -1.3931,    0.3527,   -1.6082,    0.2100,    0.3200,   -0.7500
   209.60,    4.2516,    7.4180,    8.2572,   -0.9740,    0.3338,   -1.3371,    0.3700,    0.5700,   -0.6100
   209.70,    4.3336,    7.9240,    8.2469,   -1.3807,    0.2748,   -1.2529,    0.1650,    0.6000,   -0.6500
   209.80,    4.2243,    7.8293,    8.3407,   -1.4476,    0.2916,   -1.2627,    0.1800,    0.6200,   -0.6600
   209.90,    4.3074,    7.4523,    8.5028,   -1.5443,    0.1421,   -1.3640,    0.4400,    1.2100,   -0.7100
   210.00,    4.1622,    7.3547,    8.2432,   -1.7544,    0.2690,   -1.3388,    0.4600,    1.2900,   -0.5700
   210.10,    4.3728,    7.3146,    8.2129,   -1.5255,    0.3638,   -1.5563,    0.6300,    1.2250,   -0.6900
   210.20,    4.0792,    7.2035,    8.0930,   -1.6008,    0.1079,   -1.4499,    0.6500,    1.3800,   -0.5800
   210.30,    3.9786,    7.3177,    8.2777,   -1.2747,    0.3677,   -1.6196,    0.3950,    1.2450,   -0.6800
   210.40,    4.2548,    6.8753,    8.1462,   -0.7101,    0.4025,   -1.5930,    1.1800,    1.3100,   -0.5500
   210.50,    4.1954,    6.9360,    8.0504,   -0.6319,    0.6913,   -1.6831,    0.9550,    1.1300,   -0.5600
   210.60,    4.5661,    6.8371,    8.2688,   -1.1563,    0.5973,   -1.6634,    0.6800,    1.3200,   -0.3300
   210.70,    4.3095,    7.0302,    8.3240,   -0.9812,   -0.1627,   -1.7065,    0.6950,    1.2350,   -0.2900
   210.80,    4.5754,    6.4950,    8.2336,   -0.8844,    0.1919,   -1.7247,    0.8800,    1.6900,   -0.2900
   210.90,    4.7571,    6.9741,    8.3048,   -1.2611,    0.0905,   -1.6661,    0.6550,    1.6050,   -0.1700
   211.00,    4.4855,    7.2208,    8.4168,   -1.4868,   -0.0324,   -1.7663,    0.6900,    1.4000,   -0.1700
   211.10,    4.6384,    7.1869,    8.4720,   -0.7876,    0.3303,   -1.8094,    1.4650,    0.9700,   -0.2100
   211.20,    4.8318,    7.0412,    8.3666,   -0.7674,    0.0951,   -1.8794,    1.4200,    0.8300,   -0.2900
   211.30,    5.5246,    6.7714,    8.3158,   -1.3912,    0.2045,   -1.8144,    0.7450,    1.2500,   -0.4300
   211.40,    5.6415,    7.0393,    8.5045,   -1.5016,    0.8073,   -1.7841,    0.6400,    1.4600,   -0.3900
   211.50,    5.8094,    7.6949,    8.4106,   -1.3028,    0.6314,   -1.7742,    0.5750,    1.8500,   -0.4100
   211.60,    5.6651,    7.6914,    8.7071,   -1.5200,    0.6024,   -1.7521,    0.4100,    1.5300,   -0.2300
   211.70,    5.9045,    7.4817,    8.8345,   -1.3517,    0.3665,   -1.6866,    0.3450,    1.3900,   -0.3600
   211.80,    5.9547,    7.5335,    8.8913,   -1.4417,    0.2055,   -1.7437,    0.3300,    1.1500,   -0.2400
   211.90,    5.7501,    7.4731,    8.6126,   -1.3707,    0.4367,   -1.2721,    0.4100,    0.5050,   -0.1600
   212.00,    5.4797,    7.8527,    8.5685,   -1.6924,    0.5652,   -1.3773,    0.5600,    0.1200,   -0.1100
   212.10,    5.5068,    7.7210,    8.4493,   -1.3329,    0.3318,   -1.3349,    0.7650,   -0.3450,   -0.1900
   212.20,    5.3615,    7.6232,    8.4917,   -1.1940,    0.2877,   -1.2157,    0.9700,   -0.3800,   -0.2500
